Customer ID,Ordered Food,Ordered Time,Delivery Time (mins),Distance (km),Mode of Payment,Delivery Location,Delivery Guy ID,Customer Rating
CUST0270,"Momos, Smoothie, Burger",5:39 PM,115,1.04,Cash,Tech Valley,DEL059,1.8
CUST0271,"Chips, Milkshake, Fries, Biryani",1:27 PM,66,24.57,Wallet,Sunset Street,DEL058,1.9
CUST0272,Momos,3:26 PM,35,2.61,Debit Card,Downtown,DEL080,3.7
CUST0273,"Smoothie, Tea, Pizza, Hotdog",1:20 AM,34,20.45,Cash,Old Town,DEL034,2.6
CUST0274,"Coffee, Chips",1:16 PM,19,7.37,Debit Card,Airport Zone,DEL044,4.7
CUST0275,"Paneer Tikka, Rice Bowl",5:00 AM,54,3.74,Debit Card,Lakeside,DEL024,1.4
CUST0276,Burger,9:20 AM,92,11.28,UPI,Old Town,DEL028,3
CUST0277,"Juice, Biryani, Salad",1:55 PM,20,16.28,UPI,Sunset Street,DEL024,4.7
CUST0278,Hotdog,11:31 AM,86,9.83,Cash,Downtown,DEL011,4.6
CUST0279,"Burger, Momos, Chips",2:21 PM,62,1.84,Cash,Lakeside,DEL078,1.6
CUST0280,Noodles,5:57 PM,81,15.19,Credit Card,City Center,DEL034,2.5
CUST0281,"Momos, Juice",12:36 AM,113,22.61,Credit Card,Downtown,DEL014,3.5
CUST0282,Momos,2:50 PM,77,9.89,Credit Card,Metro Square,DEL056,1.6
CUST0283,Tea,9:49 AM,104,5.8,Debit Card,Airport Zone,DEL069,4.9
CUST0284,"Pasta, Fries",10:14 AM,37,11.34,Cash,Uptown,DEL003,4.7
CUST0285,"Coke, Wrap",6:50 AM,84,1.68,Debit Card,Lakeside,DEL001,1.7
CUST0286,"Momos, Fries, Juice, Salad",4:51 PM,116,20.6,Cash,Airport Zone,DEL051,1.5
CUST0287,"Pizza, Biryani, Milkshake",7:01 PM,74,20.75,Wallet,Lakeside,DEL015,1.3
CUST0288,"Momos, Coke, Hotdog, Wrap",1:08 PM,58,14.91,UPI,Uptown,DEL002,4.6
CUST0289,"Smoothie, Burger, Paneer Tikka",7:54 AM,56,9.15,Wallet,Old Town,DEL022,1.8
CUST0290,"Hotdog, Momos, Biryani",11:16 AM,61,20.09,Cash,Airport Zone,DEL062,2.7
CUST0291,"Pizza, Milkshake, Coke, Tea",12:56 PM,111,14.09,Debit Card,Airport Zone,DEL059,2.8
CUST0292,Rice Bowl,12:50 PM,97,20.74,Cash,Metro Square,DEL052,3.4
CUST0293,"Milkshake, Momos, Paneer Tikka, Juice",4:54 AM,63,15.97,Debit Card,Hillview,DEL078,1.3
CUST0294,"Wrap, Fries, Pizza",8:11 PM,69,19.72,Credit Card,Riverside,DEL063,1.9
CUST0295,"Sandwich, Noodles",1:21 PM,66,15.16,Credit Card,Uptown,DEL039,4.7
CUST0296,"Paneer Tikka, Milkshake, Coffee",10:18 PM,56,10.65,UPI,Uptown,DEL080,4.6
CUST0297,"Smoothie, Chips, Burger",1:06 AM,40,23.97,Debit Card,Riverside,DEL079,4.1
CUST0298,"Tea, Milkshake",12:40 PM,114,13.76,Cash,Metro Square,DEL047,1.1
CUST0299,"Juice, Pasta",10:38 AM,55,15.32,UPI,City Center,DEL051,2.3
CUST0300,Momos,7:22 PM,35,5.9,UPI,Tech Valley,DEL039,3.5
CUST0301,"Juice, Samosa, Tea",7:59 AM,14,15.83,Credit Card,Tech Valley,DEL012,2.1
CUST0302,Chips,1:00 AM,93,14.5,Credit Card,Uptown,DEL017,4.6
CUST0303,"Chips, Tea, Momos",10:59 PM,61,5.03,UPI,Uptown,DEL018,3.5
CUST0304,"Paneer Tikka, Tea, Pasta, Salad",9:27 PM,114,1.96,UPI,Green Park,DEL002,1.3
CUST0305,Smoothie,5:54 AM,84,15.31,Credit Card,Old Town,DEL025,4.6
CUST0306,"Rice Bowl, Momos, Noodles",5:07 AM,63,19.21,UPI,Hillview,DEL015,4.8
CUST0307,"Burger, Salad",5:09 AM,42,13.32,Cash,Old Town,DEL003,1.3
CUST0308,"Rice Bowl, Fries, Paneer Tikka",9:11 AM,59,6.06,Debit Card,Green Park,DEL025,3.1
CUST0309,"Milkshake, Tea, Rice Bowl, Momos",2:27 PM,47,16.83,Cash,Old Town,DEL004,2.2
CUST0310,"Sandwich, Biryani",3:44 PM,36,2.46,UPI,Downtown,DEL027,2.6
CUST0311,"Sandwich, Coke, Milkshake, Burger",9:30 PM,107,11.32,Credit Card,Green Park,DEL062,1.7
CUST0312,Pizza,9:25 AM,24,4.5,UPI,City Center,DEL019,3.3
CUST0313,"Rice Bowl, Tea",4:48 AM,105,5.02,UPI,Tech Valley,DEL031,4.8
CUST0314,"Pasta, Paneer Tikka, Chips, Coffee",10:39 AM,70,5.46,Wallet,Riverside,DEL056,3
CUST0315,Wrap,2:24 AM,30,9.97,Credit Card,City Center,DEL069,1.3
CUST0316,Pizza,12:06 AM,55,1.75,Cash,Metro Square,DEL025,3.5
CUST0317,"Samosa, Smoothie, Sandwich",2:11 AM,78,10.25,UPI,Uptown,DEL012,2.4
CUST0318,Tea,8:45 AM,15,13.04,Cash,Uptown,DEL039,4.4
CUST0319,Fries,3:05 AM,47,12.34,Wallet,Lakeside,DEL060,2.7
CUST0320,"Burger, Milkshake, Coffee, Coke",11:58 AM,71,9.88,Credit Card,Metro Square,DEL019,1.8
CUST0321,"Juice, Smoothie, Fries",4:52 PM,95,21.06,Credit Card,Tech Valley,DEL061,1.8
CUST0322,"Biryani, Rice Bowl, Sandwich",8:34 AM,71,4.06,Debit Card,Downtown,DEL055,4.1
CUST0323,"Coffee, Pizza, Biryani, Burger",4:40 PM,91,12.89,Debit Card,Hillview,DEL003,2.1
CUST0324,"Rice Bowl, Burger, Chips",12:03 PM,87,2.02,UPI,Sunset Street,DEL015,4.1
CUST0325,"Sandwich, Chips",12:48 AM,83,2.24,Debit Card,Metro Square,DEL022,1.8
CUST0326,"Burger, Tea",5:00 PM,55,14.56,Wallet,Metro Square,DEL020,2.3
CUST0327,"Pasta, Hotdog, Fries, Momos",3:30 AM,22,14.37,Cash,City Center,DEL057,2.9
CUST0328,"Salad, Chips, Sandwich",6:33 PM,104,22.01,UPI,City Center,DEL063,4.8
CUST0329,"Sandwich, Burger, Wrap",12:30 PM,103,14.17,UPI,Downtown,DEL061,4.7
CUST0330,"Fries, Coke, Tea",10:31 PM,12,24.01,Debit Card,Green Park,DEL003,1.8
CUST0331,"Coke, Hotdog, Samosa, Pizza",5:08 PM,103,1.69,Credit Card,Riverside,DEL058,2.4
CUST0332,Samosa,6:55 AM,15,2.9,Credit Card,Lakeside,DEL075,1.6
CUST0333,"Samosa, Paneer Tikka, Milkshake",2:11 AM,102,1.58,Cash,Sunset Street,DEL032,3
CUST0334,"Burger, Noodles, Rice Bowl, Pasta",6:38 PM,17,5.04,UPI,Metro Square,DEL026,2.8
CUST0335,"Biryani, Coke, Tea, Wrap",11:28 AM,53,13.76,UPI,Downtown,DEL038,4.6
CUST0336,"Fries, Coke",12:59 AM,118,16.32,Debit Card,Sunset Street,DEL073,4.7
CUST0337,"Fries, Juice, Salad",8:28 AM,116,1.62,Debit Card,Sunset Street,DEL051,2.5
CUST0338,"Wrap, Momos",4:45 AM,117,23.68,Cash,Hillview,DEL007,3
CUST0339,Fries,1:50 PM,42,21.13,Debit Card,Green Park,DEL043,4.6
CUST0340,"Sandwich, Momos, Chips, Rice Bowl",8:54 AM,90,7.77,Wallet,Airport Zone,DEL002,4.2
CUST0341,"Smoothie, Momos, Biryani, Burger",5:40 AM,84,2.39,Credit Card,Hillview,DEL014,1
CUST0342,"Momos, Paneer Tikka, Noodles",1:04 PM,86,4.66,Wallet,Hillview,DEL056,2.3
CUST0343,"Coffee, Pizza, Samosa",4:46 AM,59,3.61,Cash,Sunset Street,DEL054,2.7
CUST0344,Samosa,3:58 AM,20,3.52,UPI,Airport Zone,DEL064,1.9
CUST0345,"Juice, Smoothie",5:03 AM,104,13.2,Credit Card,Airport Zone,DEL075,1.8
CUST0346,"Rice Bowl, Noodles, Momos, Smoothie",6:33 AM,37,6.52,Credit Card,Downtown,DEL077,1.2
CUST0347,"Fries, Coke",8:14 AM,117,9.27,Credit Card,Old Town,DEL071,3.6
CUST0348,"Hotdog, Coffee, Paneer Tikka, Burger",11:48 PM,79,24.74,Wallet,Metro Square,DEL038,2.1
CUST0349,"Pizza, Burger",3:21 PM,50,17.27,Wallet,Metro Square,DEL005,1.2
CUST0350,Pasta,7:27 AM,25,23.75,Credit Card,City Center,DEL063,1.9
CUST0351,Pizza,11:44 AM,77,3.99,Cash,Metro Square,DEL052,4.2
CUST0352,"Coke, Chips",6:46 PM,108,9.86,Debit Card,Riverside,DEL063,4.4
CUST0353,"Noodles, Pizza, Juice, Coke",12:55 PM,57,14.09,Cash,Uptown,DEL066,2.9
CUST0354,Salad,5:03 PM,65,2.38,UPI,Sunset Street,DEL076,2.7
CUST0355,Juice,2:35 PM,73,0.6,Cash,Uptown,DEL079,4.9
CUST0356,"Momos, Samosa, Smoothie, Noodles",11:52 AM,68,16.93,Cash,Hillview,DEL063,1.8
CUST0357,"Noodles, Tea, Sandwich, Pizza",8:10 PM,99,16.22,Wallet,Tech Valley,DEL030,1.9
CUST0358,"Juice, Burger, Sandwich",11:16 AM,71,10.56,Cash,Airport Zone,DEL008,2.2
CUST0359,"Milkshake, Momos, Coffee, Rice Bowl",4:11 PM,85,12.5,Credit Card,Uptown,DEL068,1.7
CUST0360,"Hotdog, Rice Bowl, Coke, Noodles",9:08 AM,20,10.68,Wallet,Lakeside,DEL003,2.5
CUST0361,"Noodles, Milkshake, Burger, Sandwich",3:42 AM,110,1.09,Wallet,Lakeside,DEL055,4.6
CUST0362,"Burger, Pasta",5:44 PM,98,8.72,Cash,Green Park,DEL074,3.5
CUST0363,Sandwich,7:32 AM,27,4.84,UPI,Airport Zone,DEL041,2.6
CUST0364,Paneer Tikka,10:56 AM,28,2.91,Debit Card,Riverside,DEL071,4.7
CUST0365,"Pasta, Fries, Salad",8:23 AM,96,23.94,Wallet,Lakeside,DEL009,1.2
CUST0366,Coke,8:03 AM,64,15.18,Debit Card,Hillview,DEL035,1.8
CUST0367,"Rice Bowl, Smoothie",1:43 AM,111,18.35,Credit Card,Tech Valley,DEL054,3.3
CUST0368,"Smoothie, Burger, Pasta, Coke",1:16 PM,91,8.23,Wallet,Sunset Street,DEL061,3.5
CUST0369,"Momos, Hotdog, Wrap, Juice",9:41 AM,35,10.13,Wallet,Tech Valley,DEL015,1.2
CUST0370,"Rice Bowl, Coffee, Chips",11:18 AM,15,6.3,Debit Card,Tech Valley,DEL064,2.6
CUST0371,Hotdog,8:29 PM,13,2.88,Credit Card,City Center,DEL080,3.6
CUST0372,"Coffee, Pasta, Hotdog, Tea",10:47 AM,117,4.89,Debit Card,Tech Valley,DEL045,3.8
CUST0373,Hotdog,4:55 AM,38,20.04,Wallet,City Center,DEL058,3.6
CUST0374,"Tea, Pizza",6:54 AM,68,17.1,Debit Card,Riverside,DEL056,2.3
CUST0375,"Chips, Biryani",2:07 AM,107,13.9,Wallet,Green Park,DEL003,1.4
CUST0376,"Tea, Chips, Hotdog, Coke",4:12 AM,26,12.14,Debit Card,Airport Zone,DEL021,2.7
CUST0377,Hotdog,4:59 AM,116,23.1,UPI,Lakeside,DEL037,1.5
CUST0378,Rice Bowl,10:28 PM,52,2.28,UPI,Tech Valley,DEL025,4.8
CUST0379,"Biryani, Paneer Tikka, Chips",9:49 AM,89,7.37,Debit Card,Downtown,DEL061,2.9
CUST0380,"Pasta, Biryani, Burger, Sandwich",5:39 PM,75,9.07,Debit Card,Green Park,DEL045,2.3
CUST0381,Paneer Tikka,11:46 PM,43,19.67,Cash,Riverside,DEL057,4.1
CUST0382,"Pasta, Noodles, Rice Bowl",3:43 PM,17,24.82,Cash,Downtown,DEL030,3
CUST0383,"Samosa, Burger",7:46 PM,22,6.4,Wallet,City Center,DEL065,2.2
CUST0384,Coffee,2:28 AM,115,21.92,Wallet,Airport Zone,DEL029,4.2
CUST0385,"Pizza, Biryani, Juice",2:57 PM,17,20.85,Credit Card,Tech Valley,DEL076,4.5
CUST0386,"Biryani, Coke, Juice",12:48 PM,103,6,Credit Card,Uptown,DEL044,3.7
CUST0387,"Chips, Juice, Coffee, Tea",6:15 AM,105,10.28,Debit Card,Airport Zone,DEL078,1.2
CUST0388,"Burger, Coke, Noodles, Chips",9:18 PM,109,10.54,Credit Card,Old Town,DEL060,3.3
CUST0389,"Milkshake, Pasta",8:41 PM,103,24.47,Cash,Hillview,DEL017,4.1
CUST0390,"Juice, Biryani",9:47 PM,74,4.93,Wallet,Downtown,DEL038,1.5
CUST0391,Pasta,5:31 AM,52,20.08,UPI,City Center,DEL050,1.9
CUST0392,"Juice, Momos, Fries, Rice Bowl",5:01 AM,48,8.69,Debit Card,Green Park,DEL054,4.5
CUST0393,"Wrap, Burger, Coke, Salad",6:55 AM,90,18.41,Wallet,Sunset Street,DEL047,1.1
CUST0394,"Noodles, Hotdog, Coke, Juice",5:34 PM,68,10.79,Cash,Old Town,DEL061,4
CUST0395,"Smoothie, Paneer Tikka, Milkshake",12:43 PM,93,14.67,Wallet,Sunset Street,DEL021,2.9
CUST0396,"Coffee, Momos, Sandwich",5:52 AM,97,20.9,Cash,Downtown,DEL080,2.8
CUST0397,"Rice Bowl, Burger, Milkshake",2:57 AM,95,20.2,Wallet,Riverside,DEL027,1
CUST0398,"Paneer Tikka, Juice, Coffee, Burger",3:22 PM,102,21.73,Cash,Tech Valley,DEL037,4.3
CUST0399,Biryani,10:00 PM,95,1.96,Debit Card,Old Town,DEL012,2.4
CUST0400,"Pizza, Samosa",8:34 PM,53,17.46,Credit Card,Tech Valley,DEL062,3.2
CUST0401,"Rice Bowl, Salad, Hotdog",1:51 AM,18,3.93,Wallet,Downtown,DEL017,3.7
CUST0402,"Biryani, Coffee, Fries",2:38 AM,46,10.69,Wallet,Green Park,DEL023,3.8
CUST0403,"Chips, Pizza, Sandwich",12:15 PM,83,13.94,UPI,Downtown,DEL026,4.8
CUST0404,"Coffee, Paneer Tikka",1:16 AM,45,10.37,Cash,Tech Valley,DEL021,3.1
CUST0405,Sandwich,10:45 AM,110,13.23,Debit Card,Riverside,DEL078,2.6
CUST0406,"Coffee, Chips, Milkshake, Juice",8:12 PM,101,24.91,Credit Card,Downtown,DEL063,4.8
CUST0407,Sandwich,1:24 AM,37,3.81,Cash,Tech Valley,DEL013,3.6
CUST0408,"Samosa, Juice, Coffee",7:50 PM,51,17.05,Cash,Tech Valley,DEL054,2.2
CUST0409,"Fries, Coke",7:20 AM,52,10.2,Debit Card,Riverside,DEL064,1.5
CUST0410,"Momos, Milkshake",11:34 PM,94,3.76,Wallet,Tech Valley,DEL039,4.4
CUST0411,Coffee,4:53 PM,97,4.39,Wallet,Downtown,DEL031,2.4
CUST0412,"Sandwich, Biryani",4:17 AM,51,23.76,UPI,Green Park,DEL027,3.6
CUST0413,"Pasta, Smoothie, Milkshake",7:57 PM,113,22.05,Debit Card,Downtown,DEL072,2.9
CUST0414,"Burger, Coke, Coffee, Paneer Tikka",7:21 AM,75,22.72,Wallet,City Center,DEL007,1.8
CUST0415,"Paneer Tikka, Milkshake",7:56 AM,64,24.79,UPI,Airport Zone,DEL003,3.4
CUST0416,"Paneer Tikka, Samosa, Momos",9:00 AM,81,5.6,UPI,Old Town,DEL046,1.2
CUST0417,"Samosa, Milkshake, Salad",1:54 AM,57,9.21,Credit Card,Metro Square,DEL034,2.7
CUST0418,"Coffee, Wrap",10:50 PM,100,16.9,UPI,Uptown,DEL046,3.2
CUST0419,Coffee,8:47 PM,31,12.35,Credit Card,Metro Square,DEL021,2.7
CUST0420,"Salad, Hotdog, Smoothie, Milkshake",3:32 AM,110,10.75,Wallet,Metro Square,DEL023,4
CUST0421,Samosa,2:45 AM,36,9.27,Credit Card,Tech Valley,DEL065,4.3
CUST0422,"Tea, Noodles, Juice, Pizza",12:28 PM,102,15.05,Wallet,Hillview,DEL005,4.1
CUST0423,"Milkshake, Pizza, Wrap",3:32 PM,76,14.6,Debit Card,Downtown,DEL009,1.2
CUST0424,"Pizza, Chips, Salad, Rice Bowl",9:32 AM,117,4.46,Credit Card,Lakeside,DEL044,1.8
CUST0425,"Fries, Samosa, Coffee, Pasta",2:53 AM,22,12.06,Debit Card,Old Town,DEL056,3.1
CUST0426,"Samosa, Rice Bowl, Salad",1:22 PM,54,14.06,Cash,Lakeside,DEL015,4.7
CUST0427,"Sandwich, Smoothie, Samosa",5:17 AM,19,14.47,Wallet,Uptown,DEL080,4.3
CUST0428,"Chips, Pizza, Noodles, Rice Bowl",8:16 AM,109,5.65,UPI,Downtown,DEL030,4.4
CUST0429,Fries,9:23 PM,18,18.69,Cash,Riverside,DEL016,2.2
CUST0430,Coke,8:16 AM,63,1.12,UPI,Lakeside,DEL072,2.7
CUST0431,Tea,1:03 PM,36,9.19,Wallet,Downtown,DEL029,2.9
CUST0432,Coffee,5:13 PM,43,19.62,Wallet,Lakeside,DEL063,1.6
CUST0433,"Tea, Sandwich, Burger, Noodles",5:56 PM,10,14.32,Debit Card,Uptown,DEL034,1.1
CUST0434,Momos,11:44 AM,41,6.9,Credit Card,City Center,DEL044,4.8
CUST0435,"Salad, Biryani",2:30 AM,98,17.53,Credit Card,Downtown,DEL046,2
CUST0436,"Pasta, Samosa",7:39 PM,102,14.4,Debit Card,Airport Zone,DEL006,2
CUST0437,"Wrap, Coffee, Chips",6:28 AM,80,20.01,UPI,Riverside,DEL072,1.3
CUST0438,"Rice Bowl, Momos, Burger, Fries",10:50 PM,76,18.51,UPI,Metro Square,DEL035,4.7
CUST0439,Samosa,5:06 PM,93,15.45,Cash,Downtown,DEL020,3.3
CUST0440,Noodles,12:41 AM,29,12.46,UPI,City Center,DEL066,3.7
CUST0441,Pasta,9:41 PM,103,3.76,Cash,Green Park,DEL078,4.6
CUST0442,"Burger, Biryani",11:42 PM,44,6.9,UPI,City Center,DEL014,2.4
CUST0443,Noodles,10:15 AM,108,10.77,UPI,Downtown,DEL007,3.5
CUST0444,"Smoothie, Sandwich, Burger, Coffee",8:38 PM,112,15.18,Debit Card,Lakeside,DEL057,1.2
CUST0445,"Biryani, Hotdog, Pasta, Salad",3:09 AM,100,13.09,UPI,Hillview,DEL059,1.7
CUST0446,"Rice Bowl, Pizza, Burger",5:29 PM,99,7.56,Cash,Green Park,DEL015,4.3
CUST0447,"Samosa, Chips, Hotdog, Wrap",4:32 PM,87,0.66,Credit Card,City Center,DEL014,4.1
CUST0448,"Hotdog, Noodles",9:16 PM,26,12.66,Credit Card,Airport Zone,DEL079,2.4
CUST0449,"Biryani, Wrap",5:47 PM,27,7.5,Cash,Riverside,DEL079,2.5
CUST0450,"Coffee, Burger, Paneer Tikka",12:51 PM,54,18.5,UPI,Sunset Street,DEL014,3.1
CUST0451,"Juice, Coke, Smoothie, Paneer Tikka",7:36 PM,102,1.09,UPI,Green Park,DEL072,1
CUST0452,Pizza,6:27 PM,93,14.83,Cash,Lakeside,DEL006,2
CUST0453,"Milkshake, Samosa, Chips, Coffee",6:33 PM,62,23.57,Cash,Sunset Street,DEL065,1.8
CUST0454,"Burger, Paneer Tikka, Smoothie, Chips",4:49 PM,100,4.77,Cash,Airport Zone,DEL014,2
CUST0455,"Sandwich, Rice Bowl, Pizza",4:56 AM,91,12.06,Cash,Lakeside,DEL022,4.2
CUST0456,Juice,10:38 PM,77,2.74,Wallet,Green Park,DEL016,2.1
CUST0457,"Pizza, Wrap",1:19 AM,74,15.83,Wallet,Riverside,DEL027,1.8
CUST0458,"Chips, Hotdog, Juice",10:30 AM,10,13.99,Debit Card,Uptown,DEL047,3
CUST0459,"Juice, Noodles",6:44 PM,67,10.48,UPI,Lakeside,DEL021,4.5
CUST0460,"Noodles, Fries, Hotdog, Samosa",4:53 AM,35,13.27,Credit Card,Metro Square,DEL038,2
CUST0461,"Wrap, Paneer Tikka, Tea",3:06 PM,118,22.47,Debit Card,City Center,DEL057,1.3
CUST0462,"Samosa, Coke, Coffee, Smoothie",8:53 AM,29,5.31,Debit Card,Tech Valley,DEL065,2.4
CUST0463,Wrap,2:43 PM,96,1.05,UPI,Downtown,DEL064,4
CUST0464,"Smoothie, Biryani, Hotdog, Noodles",4:16 AM,19,21.61,Wallet,Downtown,DEL013,3.2
CUST0465,"Samosa, Tea, Paneer Tikka",12:14 PM,68,14.64,Cash,Lakeside,DEL020,4.3
CUST0466,"Paneer Tikka, Rice Bowl, Smoothie",1:51 AM,84,22.32,Wallet,Airport Zone,DEL047,4.8
CUST0467,Sandwich,2:55 AM,50,15.13,Cash,Old Town,DEL043,4.2
CUST0468,Hotdog,11:38 PM,114,20.35,Cash,Tech Valley,DEL018,3.4
CUST0469,"Burger, Wrap",5:47 PM,14,11.03,Wallet,Downtown,DEL016,3
CUST0470,"Biryani, Tea, Pasta, Paneer Tikka",12:45 PM,74,18.87,Wallet,City Center,DEL026,1.2
CUST0471,Hotdog,8:11 AM,26,22.87,Wallet,Sunset Street,DEL057,4.9
CUST0472,"Milkshake, Fries, Sandwich, Coke",8:08 AM,31,14.52,Wallet,Green Park,DEL054,2.5
CUST0473,Sandwich,6:53 AM,107,4.93,Cash,Sunset Street,DEL001,1.6
CUST0474,Pizza,5:41 PM,118,7.09,Cash,Hillview,DEL032,3.7
CUST0475,"Rice Bowl, Chips, Hotdog",7:37 AM,50,5.37,Credit Card,Metro Square,DEL061,2.1
CUST0476,"Burger, Pizza, Smoothie",2:10 PM,102,6.55,Cash,Green Park,DEL044,3.3
CUST0477,"Wrap, Paneer Tikka",4:15 PM,77,8.01,Debit Card,Hillview,DEL037,3.3
CUST0478,"Momos, Coke",7:36 AM,78,14.1,Cash,Hillview,DEL065,2.8
CUST0479,"Pizza, Coffee, Pasta, Momos",3:09 AM,20,14.91,Cash,Metro Square,DEL022,4.3
CUST0480,"Milkshake, Noodles",3:41 AM,65,10.95,Wallet,Lakeside,DEL011,2.1
CUST0481,"Fries, Paneer Tikka",9:35 PM,60,15.58,Cash,City Center,DEL035,2.8
CUST0482,Wrap,3:01 PM,30,2.5,Debit Card,Downtown,DEL048,3.2
CUST0483,Momos,12:58 PM,108,2.65,Wallet,Green Park,DEL054,3.7
CUST0484,Samosa,5:56 AM,85,4.71,UPI,Hillview,DEL047,4.1
CUST0485,Juice,6:13 PM,35,13.19,UPI,Airport Zone,DEL032,2.6
CUST0486,"Paneer Tikka, Salad, Fries, Tea",5:33 AM,28,5.74,UPI,Old Town,DEL020,3.6
CUST0487,"Wrap, Noodles",4:59 PM,118,7.44,Debit Card,Lakeside,DEL068,1.6
CUST0488,"Momos, Wrap, Paneer Tikka, Biryani",1:45 AM,69,10.31,UPI,Hillview,DEL054,4.7
CUST0489,"Juice, Rice Bowl, Salad",6:35 PM,80,20.39,Debit Card,Airport Zone,DEL030,2.5
CUST0490,"Fries, Pizza",6:10 AM,56,0.84,Wallet,Hillview,DEL018,3.9
CUST0491,"Wrap, Smoothie, Fries, Paneer Tikka",4:07 AM,80,16.41,Wallet,Green Park,DEL055,1.1
CUST0492,"Noodles, Coffee",1:52 AM,35,16.89,Wallet,Riverside,DEL053,1.8
CUST0493,Burger,3:00 AM,49,20.07,Debit Card,Old Town,DEL053,2.9
CUST0494,"Pasta, Sandwich, Salad, Tea",5:14 AM,14,23.35,Wallet,Uptown,DEL059,4.5
CUST0495,Pasta,5:56 AM,30,0.99,Cash,Uptown,DEL067,3.1
CUST0496,"Coke, Smoothie, Juice",12:01 AM,87,4.27,Debit Card,Old Town,DEL047,4.7
CUST0497,Hotdog,2:44 AM,13,22.21,Cash,Downtown,DEL004,2.9
CUST0498,"Fries, Salad, Paneer Tikka",4:24 PM,32,11.73,Wallet,Metro Square,DEL057,3
CUST0499,"Noodles, Rice Bowl",2:27 PM,115,14.33,Credit Card,Old Town,DEL019,1.5
CUST0500,"Smoothie, Rice Bowl, Sandwich",12:07 PM,93,16.74,Credit Card,Uptown,DEL002,4.2
CUST0501,Paneer Tikka,1:58 AM,24,17.14,Wallet,Airport Zone,DEL067,2
CUST0502,"Coke, Chips, Sandwich, Tea",12:32 AM,118,23.33,Cash,Old Town,DEL009,4.6
CUST0503,"Coke, Momos, Tea, Sandwich",8:38 PM,102,24.93,Wallet,Lakeside,DEL011,4.6
CUST0504,"Momos, Salad",9:55 PM,17,18.14,Debit Card,Tech Valley,DEL044,4.8
CUST0505,"Sandwich, Pasta, Biryani",5:58 PM,50,7.54,Debit Card,Green Park,DEL041,3.1
CUST0506,Paneer Tikka,9:30 PM,28,22.05,Credit Card,Metro Square,DEL052,3.7
CUST0507,Juice,10:24 PM,112,1.71,Debit Card,Green Park,DEL022,4.1
CUST0508,Milkshake,3:00 AM,55,6.16,UPI,Old Town,DEL056,1.5
CUST0509,Salad,5:05 PM,37,22.49,Cash,Riverside,DEL008,3.4
CUST0510,"Samosa, Coke, Sandwich, Burger",9:12 AM,119,6.78,Cash,Hillview,DEL051,1.1
CUST0511,Biryani,11:24 AM,100,5.91,Cash,Hillview,DEL005,3
CUST0512,"Wrap, Juice",2:18 AM,77,3.88,Wallet,Green Park,DEL020,1.6
CUST0513,"Biryani, Coffee, Pasta, Chips",1:58 AM,24,21.55,Wallet,Tech Valley,DEL074,1.7
CUST0514,Chips,11:15 PM,108,12.75,Wallet,Tech Valley,DEL008,2.5
CUST0515,"Salad, Rice Bowl",5:18 PM,46,17.03,Credit Card,City Center,DEL067,2.7
CUST0516,"Chips, Salad, Biryani, Sandwich",10:41 AM,10,6.36,UPI,City Center,DEL038,3.5
CUST0517,"Smoothie, Samosa, Milkshake, Paneer Tikka",7:41 AM,76,19.07,UPI,Lakeside,DEL054,1.3
CUST0518,"Burger, Pizza",2:37 AM,33,19.12,Debit Card,Metro Square,DEL052,3
CUST0519,Rice Bowl,4:48 PM,36,8.16,Cash,Green Park,DEL071,1.7
CUST0520,"Juice, Momos, Tea",1:50 AM,49,10.56,Cash,City Center,DEL039,3.3
CUST0521,"Sandwich, Pasta, Rice Bowl, Fries",3:17 PM,72,5.64,UPI,Uptown,DEL041,3.5
CUST0522,Pasta,1:50 PM,70,24.43,Debit Card,Sunset Street,DEL045,3.2
CUST0523,"Salad, Paneer Tikka, Sandwich, Chips",5:41 PM,45,16.32,Cash,Lakeside,DEL002,4
CUST0524,"Sandwich, Fries",4:12 AM,107,23.4,Cash,Sunset Street,DEL036,2.3
CUST0525,Samosa,10:19 AM,102,7.93,Wallet,Downtown,DEL068,4.1
CUST0526,"Hotdog, Coffee, Sandwich, Tea",1:55 PM,33,19.66,Cash,Green Park,DEL079,2.7
CUST0527,"Rice Bowl, Pasta, Coffee",6:20 PM,33,19.26,Credit Card,Airport Zone,DEL019,2.9
CUST0528,"Rice Bowl, Smoothie",9:50 PM,115,17.45,Cash,Tech Valley,DEL052,3.6
CUST0529,"Burger, Fries, Rice Bowl, Coke",3:02 AM,13,24.16,Wallet,Tech Valley,DEL058,1.1
CUST0530,"Biryani, Juice",12:12 AM,76,10.14,Wallet,Downtown,DEL027,3.6
CUST0531,"Pizza, Coffee",11:49 PM,43,3.7,Credit Card,Riverside,DEL070,3.5
CUST0532,"Salad, Coffee, Pasta",12:29 AM,66,16.96,Credit Card,Tech Valley,DEL080,2.2
CUST0533,"Tea, Salad, Noodles",12:58 PM,58,18.37,Credit Card,Uptown,DEL080,1.3
CUST0534,Sandwich,5:00 AM,96,14.59,Wallet,Tech Valley,DEL057,1.4
CUST0535,"Milkshake, Rice Bowl, Biryani",11:52 AM,62,5.57,UPI,City Center,DEL045,4.7
CUST0536,"Fries, Momos, Samosa",8:21 AM,32,12.86,Wallet,Hillview,DEL052,3.8
